fold_id,fold_date,n_train,n_test,train_ic,oos_ic,oos_dir,best_val_loss,epochs_run,overfit_flag
0,2020-02-03,265,20,0.06533808792994494,0.2827067669172932,0.4,0.8689934015274048,6,
1,2020-03-02,285,22,-0.01290518228991172,0.10333145115753813,0.5,1.0289483070373535,6,
2,2020-04-01,307,19,0.07417950893712534,-0.3017543859649123,0.5263157894736842,0.7340443134307861,10,OVERFIT_FLAG
3,2020-05-04,326,20,0.1639462962882786,0.20751879699248119,0.45,1.2931971549987793,13,
4,2020-06-01,346,21,0.12462647921762163,0.09480519480519481,0.47619047619047616,0.651864767074585,10,
5,2020-07-02,367,22,-0.0013905585733956624,-0.06493506493506496,0.6363636363636364,0.7416306734085083,6,
6,2020-08-03,389,21,0.039760544228781586,-0.045454545454545456,0.6190476190476191,1.6252877712249756,6,
7,2020-09-01,410,22,0.08101663087910305,-0.02089215132693394,0.5,0.9276739358901978,7,
8,2020-10-05,432,18,0.07942616933604112,-0.27347781217750256,0.5555555555555556,1.8198416233062744,8,OVERFIT_FLAG
9,2020-11-02,450,21,0.06354658541523664,0.16363636363636364,0.5714285714285714,1.017000675201416,7,
10,2020-12-01,471,22,0.20722251189242952,0.32128740824393004,0.45454545454545453,0.533111035823822,12,
11,2021-01-04,493,20,0.11897812587441721,0.30526315789473685,0.6,1.004508137702942,7,
12,2021-02-01,513,18,0.23658558178032635,-0.15170278637770898,0.3888888888888889,0.7251341938972473,14,OVERFIT_FLAG
13,2021-03-01,531,23,0.2097627343061844,-0.2124505928853755,0.5217391304347826,0.6967530250549316,15,OVERFIT_FLAG
14,2021-04-01,554,19,0.10541152782161785,-0.12105263157894736,0.42105263157894735,0.44623106718063354,7,OVERFIT_FLAG
15,2021-05-03,573,20,0.18214042374430575,0.003007518796992481,0.45,0.7788154482841492,14,
16,2021-06-01,593,21,0.09773616940564664,0.12207792207792208,0.6666666666666666,0.9212332367897034,8,
17,2021-07-02,614,21,0.08983921498539822,0.1961038961038961,0.5714285714285714,1.2335565090179443,7,
18,2021-08-02,635,22,0.15284106167283815,0.20948616600790515,0.5454545454545454,0.7106163501739502,11,
19,2021-09-01,657,21,0.0806202314011315,-0.11948051948051949,0.5238095238095238,1.130106806755066,7,OVERFIT_FLAG
20,2021-10-04,678,18,0.0036406966794104113,-0.1001031991744066,0.5555555555555556,0.9133278727531433,6,
21,2021-11-01,696,22,0.15985509717195323,-0.2252964426877471,0.6818181818181818,0.8621624112129211,9,OVERFIT_FLAG
22,2021-12-01,718,22,0.06684765062423531,0.21174477696216829,0.36363636363636365,1.0582880973815918,6,
23,2022-01-03,740,21,0.2117017567056738,0.02077922077922078,0.5714285714285714,1.0844398736953735,12,
24,2022-02-04,761,17,0.11120738901689435,0.022058823529411766,0.35294117647058826,1.021480917930603,6,
25,2022-03-01,778,23,0.16942929332420836,-0.08794466403162056,0.43478260869565216,0.8170754313468933,10,OVERFIT_FLAG
26,2022-04-01,801,18,0.14804736753621564,0.04643962848297213,0.4444444444444444,1.054068684577942,8,
27,2022-05-03,819,20,0.19358071113691605,-0.10225563909774435,0.4,1.4218312501907349,15,OVERFIT_FLAG
28,2022-06-01,839,21,0.2116216478711892,-0.3168831168831169,0.2857142857142857,1.3744803667068481,15,OVERFIT_FLAG
29,2022-07-04,860,20,0.2376985429282122,-0.16842105263157892,0.65,0.7368112802505493,15,OVERFIT_FLAG
30,2022-08-01,880,23,0.22025449882601036,0.09288537549407114,0.43478260869565216,0.6262545585632324,15,
31,2022-09-01,903,21,0.11971733385102594,-0.04155844155844156,0.42857142857142855,0.8677781820297241,7,
32,2022-10-03,924,20,0.12005325470114202,-0.12781954887218044,0.55,0.9663938879966736,8,OVERFIT_FLAG
33,2022-11-01,944,22,0.22739321297834522,-0.1518915866741954,0.45454545454545453,0.9503371715545654,15,OVERFIT_FLAG
34,2022-12-01,966,20,0.04854446401377068,-0.31729323308270674,0.5,0.7589483261108398,6,OVERFIT_FLAG
35,2023-01-03,986,18,0.1897085730396974,-0.034055727554179564,0.5,0.900006890296936,15,OVERFIT_FLAG
36,2023-02-01,1004,20,0.09152555415753096,-0.021052631578947364,0.6,0.911628246307373,6,
37,2023-03-01,1024,23,0.05146507984049781,0.05533596837944664,0.4782608695652174,1.138063669204712,7,
38,2023-04-03,1047,17,0.08833788764577631,-0.12990196078431374,0.4117647058823529,0.8689320683479309,6,OVERFIT_FLAG
39,2023-05-02,1064,21,0.13298119160076066,-0.06623376623376624,0.3333333333333333,1.2119754552841187,11,
40,2023-06-01,1085,21,0.1665648384212538,0.05454545454545454,0.5238095238095238,1.2282308340072632,14,
41,2023-07-03,1106,20,0.13499291310162498,-0.14887218045112782,0.5,1.0844991207122803,10,OVERFIT_FLAG
42,2023-08-01,1126,23,0.14880907463765486,-0.06818181818181818,0.5652173913043478,0.7317461371421814,13,OVERFIT_FLAG
43,2023-09-01,1149,19,0.12654152804603147,-0.14912280701754385,0.3684210526315789,1.0145244598388672,10,OVERFIT_FLAG
44,2023-10-03,1168,20,0.09868161292354494,0.2827067669172932,0.7,0.7040848731994629,8,
45,2023-11-01,1188,22,0.11870102348320613,0.2749858836815359,0.6363636363636364,0.92247474193573,11,
46,2023-12-01,1210,19,0.09556417527781691,0.09649122807017543,0.5789473684210527,0.9957060813903809,7,
47,2024-01-02,1229,22,-0.0023471205099246427,0.017504234895539244,0.6363636363636364,0.9681988954544067,6,
48,2024-02-01,1251,19,0.1268439254985788,-0.26842105263157895,0.3684210526315789,0.9574277997016907,10,OVERFIT_FLAG
49,2024-03-01,1270,20,0.1145480779112397,0.12330827067669171,0.5,1.1188066005706787,9,
50,2024-04-02,1290,20,0.1165448131251471,0.1263157894736842,0.35,0.7910159528255463,9,
51,2024-05-02,1310,21,0.16806669043529132,-0.2636363636363636,0.47619047619047616,0.9633066654205322,15,OVERFIT_FLAG
52,2024-06-03,1331,19,0.0759752346529206,0.3543859649122807,0.5263157894736842,0.6749701946973801,7,
53,2024-07-02,1350,22,0.08623146569627747,-0.2625635234330887,0.5454545454545454,0.7057781517505646,7,OVERFIT_FLAG
54,2024-08-01,1372,22,0.14542642198202807,-0.32128740824393004,0.36363636363636365,0.6616952419281006,12,OVERFIT_FLAG
55,2024-09-02,1394,19,0.1330594840484735,0.2368421052631579,0.47368421052631576,0.9703770279884338,15,
56,2024-10-02,1413,21,0.12481921737786968,-0.28181818181818186,0.5238095238095238,0.9978594183921814,10,OVERFIT_FLAG
57,2024-11-01,1434,21,0.14815480521456045,0.006493506493506493,0.5238095238095238,0.9090324342250824,13,
58,2024-12-02,1455,20,0.032890037117266666,-0.045112781954887216,0.35,2.4528419971466064,6,
59,2025-01-02,1475,19,0.03867907633840268,0.06315789473684211,0.5789473684210527,0.7494481205940247,7,
60,2025-02-03,1494,20,0.020981388182122744,-0.030075187969924807,0.4,0.6521129906177521,6,
61,2025-03-03,1514,21,0.033774023856149166,0.13246753246753248,0.6666666666666666,0.9121986031532288,6,
62,2025-04-01,1535,19,0.14429307507039144,-0.014035087719298246,0.631578947368421,0.9699220955371857,15,
63,2025-05-02,1554,20,0.07211812062707434,-0.04661654135338346,0.25,1.0088984966278076,7,
64,2025-06-02,1574,21,0.058543840357401636,0.18181818181818182,0.5238095238095238,0.8234885931015015,8,
65,2025-07-02,1595,22,0.15727234075008284,-0.347261434217956,0.4090909090909091,0.7923592031002045,15,OVERFIT_FLAG
66,2025-08-01,1617,21,0.0502017334878464,0.22857142857142856,0.5714285714285714,0.9275058507919312,6,
67,2025-09-01,1638,22,0.10033664293584837,-0.04573687182382835,0.5,0.8578762412071228,10,
68,2025-10-02,1660,20,0.08289471114357717,0.03909774436090225,0.8,0.6716785728931427,10,
69,2025-11-03,1680,20,0.06067693020825799,0.051127819548872175,0.6,0.9689197838306427,8,
70,2025-12-01,1700,21,0.05318776519829042,-0.425974025974026,0.38095238095238093,0.9924477636814117,8,OVERFIT_FLAG
71,2026-01-02,1721,21,0.027882462717751202,0.016883116883116882,0.6190476190476191,1.197770357131958,6,
72,2026-02-02,1742,17,0.006328561660625727,0.42156862745098045,0.6470588235294118,1.2402678728103638,6,
73,2026-03-02,1759,22,0.04619252796265895,0.12817617165443254,0.5909090909090909,0.815702885389328,6,
74,2026-04-01,1781,9,0.07406710041828553,0.0,0.6666666666666666,1.0078489184379578,7,
