fold_id,fold_date,n_train,n_test,train_ic,oos_ic,oos_dir,best_val_loss,epochs_run,overfit_flag
0,2020-02-03,4074,339,0.29653114356227517,0.032692963322152005,0.49262536873156343,1.1926513761281967,15,OVERFIT_FLAG
1,2020-03-02,4413,353,0.3490902498221158,0.1406953803696171,0.5155807365439093,0.700639545917511,15,OVERFIT_FLAG
2,2020-04-01,4766,322,0.31501300351383626,0.044315977698231986,0.5527950310559007,0.8040459007024765,15,OVERFIT_FLAG
3,2020-05-04,5088,321,0.3498435624053851,-0.05489753606467387,0.4953271028037383,0.9319397956132889,15,OVERFIT_FLAG
4,2020-06-01,5409,336,0.3001492733337912,-0.11491470307085558,0.39880952380952384,0.7345373511314393,15,OVERFIT_FLAG
5,2020-07-02,5745,352,0.3368997657070752,0.24664894391911832,0.6193181818181818,0.710044652223587,15,
6,2020-08-03,6097,356,0.2720227083908993,-0.15589179351393703,0.3595505617977528,0.6668543815612793,15,OVERFIT_FLAG
7,2020-09-01,6453,437,0.3033989193831623,0.08384895931916123,0.5240274599542334,1.041601354877154,15,OVERFIT_FLAG
8,2020-10-05,6890,343,0.28707665153818696,-0.023410596781851697,0.40816326530612246,0.8919268747170767,15,OVERFIT_FLAG
9,2020-11-02,7233,379,0.3376609720102611,0.055148061125478716,0.48284960422163586,0.8439179360866547,15,OVERFIT_FLAG
10,2020-12-01,7612,417,0.31394399632510733,0.033295733316924175,0.5371702637889688,0.6548891663551331,15,OVERFIT_FLAG
11,2021-01-04,8029,399,0.30362740629778096,-0.0826198313234708,0.37593984962406013,0.8288495710917881,15,OVERFIT_FLAG
12,2021-02-01,8428,394,0.30350216832195487,0.1250686906758728,0.5558375634517766,1.1230164681162154,15,
13,2021-03-01,8822,528,0.3256688451721131,-0.015830304736238438,0.4943181818181818,1.0290187512125288,15,OVERFIT_FLAG
14,2021-04-01,9350,455,0.35521602062023444,0.16906015072567962,0.5516483516483517,0.7786133587360382,15,
15,2021-05-03,9805,518,0.3873074363005678,-0.13302594938947018,0.3745173745173745,0.825265184044838,15,OVERFIT_FLAG
16,2021-06-01,10323,546,0.35234398315456317,-0.1622512038216637,0.4084249084249084,0.9517605370945401,15,OVERFIT_FLAG
17,2021-07-02,10869,586,0.32890016864544,-0.048397652549139906,0.4129692832764505,0.9855036867989434,15,OVERFIT_FLAG
18,2021-08-02,11455,616,0.3533124612809046,-0.10398995938937021,0.39285714285714285,0.7735330528683133,15,OVERFIT_FLAG
19,2021-09-01,12071,588,0.3459408242629802,0.2682649301792748,0.4574829931972789,0.8273242712020874,15,
20,2021-10-04,12659,487,0.34041062483889023,0.1354234857662627,0.49691991786447637,0.9363038957118988,15,OVERFIT_FLAG
21,2021-11-01,13146,572,0.3558720556600965,0.12941636341234308,0.4597902097902098,0.9961197430437262,15,OVERFIT_FLAG
22,2021-12-01,13718,593,0.36169856125784716,-0.027930729196995484,0.45699831365935917,0.7197596701708707,15,OVERFIT_FLAG
23,2022-01-03,14311,527,0.36203531988565096,0.08447336267165505,0.47058823529411764,0.8922852774461111,15,OVERFIT_FLAG
24,2022-02-04,14838,425,0.34823622263831944,-0.16988436059459014,0.35294117647058826,0.7757327705621719,15,OVERFIT_FLAG
25,2022-03-01,15263,575,0.3809561794981103,0.07147197246291957,0.5130434782608696,0.818739632765452,15,OVERFIT_FLAG
26,2022-04-01,15838,450,0.3526571320259808,-0.011797211804274938,0.4222222222222222,0.9158013554719778,15,OVERFIT_FLAG
27,2022-05-03,16288,481,0.3684440358605719,-0.04760035887926589,0.40332640332640335,0.7447228890198928,15,OVERFIT_FLAG
28,2022-06-01,16769,524,0.37801782399468814,0.16370065205122183,0.4255725190839695,1.0136095881462097,15,OVERFIT_FLAG
29,2022-07-04,17293,500,0.37526217731489936,0.06422792303998597,0.426,0.8205970440592084,15,OVERFIT_FLAG
30,2022-08-01,17793,553,0.38316003824779965,0.14807101235874703,0.35443037974683544,0.9748964437416622,15,OVERFIT_FLAG
31,2022-09-01,18346,524,0.39184447802520933,0.24971488240451986,0.3988549618320611,0.8741948703924814,15,
32,2022-10-03,18870,500,0.37984260690925725,-0.11686023446480495,0.358,0.8084812760353088,15,OVERFIT_FLAG
33,2022-11-01,19370,529,0.3665923142343587,0.26114846970445993,0.555765595463138,0.8386539770290256,15,
34,2022-12-01,19899,480,0.36022398538809053,0.12330195929191548,0.5083333333333333,0.812474200502038,15,OVERFIT_FLAG
35,2023-01-03,20379,432,0.38583466893681495,0.12278679839825295,0.37962962962962965,0.8166472259908915,15,OVERFIT_FLAG
36,2023-02-01,20811,480,0.40667898175756767,-0.048972361256006534,0.43333333333333335,0.7113606929779053,15,OVERFIT_FLAG
37,2023-03-01,21291,552,0.3956137117499175,0.09019095709596275,0.49094202898550726,0.8004062912043404,15,OVERFIT_FLAG
38,2023-04-03,21843,408,0.3884292786667298,0.17107159057516624,0.39950980392156865,0.8594512674543593,15,OVERFIT_FLAG
39,2023-05-02,22251,484,0.3867213633441629,0.1618394806190617,0.5020661157024794,0.7101985348595513,15,OVERFIT_FLAG
40,2023-06-01,22735,483,0.38949548284177665,-0.03312933996383477,0.43685300207039335,0.7789192365275489,15,OVERFIT_FLAG
41,2023-07-03,23218,460,0.40084266083543807,0.1820813254791475,0.5782608695652174,0.7872390386305357,15,OVERFIT_FLAG
42,2023-08-01,23678,573,0.3832054171057249,0.16423861918264296,0.44851657940663175,0.8489008389021221,15,OVERFIT_FLAG
43,2023-09-01,24251,475,0.386903579311554,0.10919701594692177,0.44,0.8139119054141798,15,OVERFIT_FLAG
44,2023-10-03,24726,500,0.37274622796095247,0.27793750698819597,0.53,0.7928363308310509,15,
45,2023-11-01,25226,529,0.39091029684750833,-0.02295570379177577,0.46880907372400754,0.827702035009861,15,OVERFIT_FLAG
