model,universe,target,strategy,spread_mult,borrow_mult,net_sharpe,ann_return,max_drawdown,spread_cost,borrow_cost
tcn,main_hk,gap,tercile_ls,2.0,1.0,-15.45231892720196,-3.1986819331762057,-19.34440978635132,19.369418764588122,0.21765873015873016
tcn,main_hk,intraday,tercile_ls,0.5,1.0,-3.334677174259445,-0.7741863273120719,-4.747768333136853,4.669053758872255,0.21765873015873016
tcn,main_hk,intraday,tercile_ls,1.0,1.0,-6.519884744667949,-1.5859528895782093,-9.599006126448812,9.33810751774451,0.21765873015873016
tcn,main_hk,intraday,tercile_ls,1.5,1.0,-9.215057104830873,-2.3977194518443468,-14.500493827820577,14.007161276616763,0.21765873015873016
tcn,main_hk,intraday,tercile_ls,2.0,1.0,-11.383210971559995,-3.209486014110484,-19.409748752001516,18.67621503548902,0.21765873015873016
tcn,main_hk,cc,tercile_ls,0.5,1.0,-3.2029079884228095,-0.8148789245849609,-4.999374328671418,4.5512105922780925,0.21765873015873016
tcn,main_hk,cc,tercile_ls,1.0,1.0,-6.081458982516994,-1.6071517066098673,-9.749973185404782,9.102421184556185,0.21765873015873016
tcn,main_hk,cc,tercile_ls,1.5,1.0,-8.57719085639021,-2.399424488634774,-14.526011716893692,13.653631776834278,0.21765873015873016
tcn,main_hk,cc,tercile_ls,2.0,1.0,-10.639988726629301,-3.1916972706596805,-19.30992469508462,18.20484236911237,0.21765873015873016
tcn,main_kr,gap,tercile_ls,0.5,1.0,-4.962126080326543,-0.5318366351996859,-3.2752247403283494,4.305423779218378,0.17476190476190476
tcn,main_kr,gap,tercile_ls,1.0,1.0,-10.603737318555115,-1.2924059056373187,-7.853377342295123,8.610847558436756,0.17476190476190476
tcn,main_kr,gap,tercile_ls,1.5,1.0,-14.232692035333336,-2.0529751760749515,-12.431638559847734,12.916271337655132,0.17476190476190476
tcn,main_kr,gap,tercile_ls,2.0,1.0,-16.425608535883256,-2.8135444465125845,-17.009899777400356,17.221695116873512,0.17476190476190476
tcn,main_kr,intraday,tercile_ls,0.5,1.0,-3.0621641092354843,-0.6228392979805509,-3.7642232175570567,4.514177675983266,0.17476190476190476
tcn,main_kr,intraday,tercile_ls,1.0,1.0,-6.745281099968569,-1.4209978605875568,-8.58801484791606,9.028355351966532,0.17476190476190476
tcn,main_kr,intraday,tercile_ls,1.5,1.0,-9.927870604070717,-2.2191564231945624,-13.411806478275086,13.542533027949798,0.17476190476190476
tcn,main_kr,intraday,tercile_ls,2.0,1.0,-12.515207674058038,-3.017314985801568,-18.235598108634086,18.056710703933064,0.17476190476190476
tcn,main_kr,cc,tercile_ls,0.5,1.0,-3.0239362813687856,-0.7049141859058334,-4.343358861791012,4.146880010811618,0.17476190476190476
tcn,main_kr,cc,tercile_ls,1.0,1.0,-5.985199764436009,-1.4385350450906718,-8.754284794634005,8.293760021623235,0.17476190476190476
tcn,main_kr,cc,tercile_ls,1.5,1.0,-8.611114410132483,-2.1721559042755096,-13.172752949739465,12.440640032434851,0.17476190476190476
tcn,main_kr,cc,tercile_ls,2.0,1.0,-10.834531453933053,-2.905776763460348,-17.591221104844962,16.58752004324647,0.17476190476190476
tcn,index_hk,gap,index_threshold,0.5,1.0,-0.09450781558475656,-0.004758609563186437,-0.1542433750529254,0.0216,0.0008928571428571429
tcn,index_hk,gap,index_threshold,1.0,1.0,-0.16488221070383616,-0.008327921038596274,-0.1618433750529254,0.0432,0.0008928571428571429
tcn,index_hk,gap,index_threshold,1.5,1.0,-0.2346338550579803,-0.011897232514006113,-0.16944337505292542,0.0648,0.0008928571428571429
tcn,index_hk,gap,index_threshold,2.0,1.0,-0.3036068073231699,-0.01546654398941595,-0.1770433750529254,0.0864,0.0008928571428571429
tcn,index_hk,intraday,index_threshold,0.5,1.0,0.06339079364518095,0.002973302605447323,-0.11964787388888007,0.0186,0.0010714285714285715
tcn,index_hk,intraday,index_threshold,1.0,1.0,-0.0021362851059083614,-0.00010027116504447694,-0.12769787388888007,0.0372,0.0010714285714285715
tcn,index_hk,intraday,index_threshold,1.5,1.0,-0.06751935580170594,-0.0031738449355362785,-0.1357478738888801,0.0558,0.0010714285714285715
tcn,index_hk,intraday,index_threshold,2.0,1.0,-0.13260776704117644,-0.006247418706028083,-0.1437978738888801,0.0744,0.0010714285714285715
tcn,index_hk,cc,index_threshold,0.5,1.0,0.4879879456928634,0.029916538355754342,-0.05928212834826638,0.0187,0.0005952380952380953
tcn,index_hk,cc,index_threshold,1.0,1.0,0.43804504382454057,0.026826439995098598,-0.06228212834826637,0.0374,0.0005952380952380953
tcn,index_hk,cc,index_threshold,1.5,1.0,0.38782789303189064,0.023736341634442864,-0.06528212834826638,0.0561,0.0005952380952380953
tcn,index_hk,cc,index_threshold,2.0,1.0,0.3374012436281647,0.020646243273787127,-0.06867071785503942,0.0748,0.0005952380952380953
tcn,index_kr,gap,index_threshold,0.5,1.0,-0.578300352003741,-0.029367292666817053,-0.27245624676824015,0.00875,0.0005357142857142857
