model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
tcn,main_kr,gap,tercile_ls,gate_on,2.487998622465128,-10.603737318555115,-1.2924059056373187,-7.853377342295123,0.40785365141898305,-0.1645668926000718,72.29152987524623,1.5571420772515587,8.610847558436756,0.5823825913768529,0.17476190476190476,6.38378239159465e-16
tcn,main_kr,gap,tercile_lo,gate_on,2.4171190956543738,-19.06733487680184,-2.8948298579634604,-17.495340768564876,0.40785365141898305,-0.16546290216677614,72.29152987524623,0.8911195310623353,17.221695116873512,1.1647651827537058,0.0,1.1102230246251565e-15
tcn,main_kr,gap,tercile_ls,gate_off,2.358850471159116,-12.768545018536171,-1.8140190924334085,-10.994346382808953,0.551940614284672,-0.1649956285959715,100.0,1.9216784517831584,11.800609794132555,0.8426205535874316,0.24174603174603176,-2.942091015256665e-15
tcn,main_kr,gap,tercile_lo,gate_off,2.1387675044020313,-32.15283264581171,-4.018301708441905,-24.259861296256737,0.551940614284672,-0.1656358072031485,100.0,1.0012483860867136,23.60121958826511,1.6852411071748632,0.0,-4.440892098500626e-15
tcn,main_kr,intraday,tercile_ls,gate_on,1.0092111248900042,-6.745281099968569,-1.4209978605875568,-8.58801484791606,0.43319471802728526,-0.16546290216677625,72.29152987524623,1.2343303175638511,9.028355351966532,0.6192279087514813,0.17476190476190476,-2.498001805406602e-16
tcn,main_kr,intraday,tercile_lo,gate_on,0.7461680267513064,-17.558301180225683,-3.109145147071026,-18.790587535671325,0.43319471802728526,-0.16546290216677606,72.29152987524623,0.5045789857647074,18.056710703933064,1.2384558175029625,0.0,-6.661338147750939e-16
tcn,main_kr,intraday,tercile_ls,gate_off,1.2791060497319406,-7.948264606095294,-1.917675540273572,-11.609431664555412,0.5824469249288684,-0.165182551194853,100.0,1.850542220833436,12.313858225248321,0.8846992647781726,0.24174603174603176,1.4988010832439613e-15
tcn,main_kr,intraday,tercile_lo,gate_off,0.9891587674483518,-26.86094448720012,-4.237573991795475,-25.60524328816442,0.5824469249288684,-0.1654963377658755,100.0,0.7866975613842975,24.627716450496642,1.7693985295563452,0.0,8.881784197001252e-16
tcn,main_kr,cc,tercile_ls,gate_on,0.24946702050356032,-5.985199764436009,-1.4385350450906718,-8.754284794634005,0.3943897278762676,-0.16432353742620198,72.29152987524623,0.34825501350763444,8.293760021623235,0.5737365540792132,0.17476190476190476,3.0531133177191805e-16
tcn,main_kr,cc,tercile_lo,gate_on,0.17581179502712707,-15.127790472468678,-2.91095290294211,-17.604850470662875,0.3943897278762676,-0.16534948182564735,72.29152987524623,0.1422103292587319,16.58752004324647,1.1474731081584264,0.0,3.9968028886505635e-15
tcn,main_kr,cc,tercile_ls,gate_off,0.49180191290426956,-7.117185863417514,-1.9480979559920517,-11.808145746534981,0.541124972641716,-0.1649791591168078,100.0,0.8071569060357019,11.503351986275819,0.8356826458547014,0.24174603174603176,-2.609024107869118e-15
tcn,main_kr,cc,tercile_lo,gate_off,0.3661464977080845,-22.116479376949513,-4.026154134160425,-24.317402899413626,0.541124972641716,-0.16556678156850002,100.0,0.34539963598196616,23.006703972551637,1.6713652917094028,0.0,-2.220446049250313e-16
tcn,index_hk,gap,index_threshold,gate_on,-0.02073638452449568,-0.16488221070383616,-0.008327921038596274,-0.1618433750529254,0.026885245901639345,-0.05145666936241851,4.19672131147541,-0.006304284062933763,0.0432,0.0,0.0008928571428571429,-3.838075690598686e-17
tcn,index_hk,gap,index_threshold,gate_off,-0.0016407926030987472,-0.17282988689022277,-0.009107092815968738,-0.18842415081658745,0.03081967213114754,-0.04833293808941511,4.655737704918033,-0.0005195100966361721,0.0537,0.0,0.0008928571428571429,-3.838075690598686e-17
tcn,index_hk,intraday,index_threshold,gate_on,0.13267831179233655,-0.0021362851059083614,-0.00010027116504447694,-0.12769787388888007,0.02360655737704918,-0.0007852218834256453,4.786885245901639,0.03766462886233005,0.0372,0.0,0.0010714285714285715,-5.854691731421724e-18
tcn,index_hk,intraday,index_threshold,gate_off,0.1255723412045619,-0.03690714614168318,-0.0017748193831365862,-0.1140770033608361,0.026885245901639345,-0.015558082092344841,5.639344262295082,0.03663016047903456,0.046200000000000005,0.0,0.0011706349206349208,-5.421010862427522e-18
tcn,index_hk,cc,index_threshold,gate_on,0.5391299309067902,0.43804504382454057,0.026826439995098598,-0.06228212834826637,0.025573770491803278,0.430724522532238,3.6721311475409837,0.2003377817163705,0.0374,0.0,0.0005952380952380953,-1.1709383462843448e-17
tcn,index_hk,cc,index_threshold,gate_off,0.27530814414326155,0.15649597171303736,0.010658591350202,-0.1468052124279505,0.029508196721311476,0.07260363017037325,5.573770491803279,0.11353234844864311,0.0479,0.0,0.001130952380952381,-5.984795992119984e-17
tcn,index_kr,gap,index_threshold,gate_on,-0.547990226921037,-0.6068636204840582,-0.03081604430939261,-0.2752062467682402,0.023653088042049936,-0.1119743634865373,4.7963206307490145,-0.16808341047180772,0.0175,0.0,0.0005357142857142857,-6.396792817664476e-18
tcn,index_kr,gap,index_threshold,gate_off,-0.6440223126849937,-0.6978375352701663,-0.040129390887176375,-0.3321559738936788,0.022996057818659658,-0.120814900351669,5.650459921156373,-0.2236743370249303,0.018000000000000002,0.0,0.0006944444444444445,-3.913969842672671e-17
tcn,index_kr,intraday,index_threshold,gate_on,-0.3193667844551804,-0.3476279170458517,-0.0249968712006735,-0.28725973577195724,0.01576872536136662,-0.087018360347297,4.270696452036794,-0.1387985633627979,0.0115,0.0,0.0006746031746031747,3.144186300207963e-18
tcn,index_kr,intraday,index_threshold,gate_off,-0.2203279912840164,-0.25751609204852793,-0.01992117165895758,-0.28725973577195724,0.02102496714848883,-0.06934898692092412,6.176084099868594,-0.10290485422592628,0.0165,0.0,0.0009126984126984128,-6.331740687315346e-17
tcn,index_kr,cc,index_threshold,gate_on,-0.7700308909507418,-0.8043464280733554,-0.06253431348194101,-0.4476812821111101,0.020367936925098553,-0.13968489633305822,5.650459921156373,-0.3619572425377548,0.014499999999999999,0.0,0.0012301587301587302,-3.165870343657673e-17
tcn,index_kr,cc,index_threshold,gate_off,-0.47742089185103215,-0.5080160125466231,-0.04590666999270074,-0.39475996499653837,0.01971090670170828,-0.11629008527524642,7.6215505913272015,-0.26091250686067663,0.015,0.0,0.001349206349206349,-4.2500725161431774e-17
