fold_id,fold_date,n_train,n_test,train_ic,oos_ic,oos_dir,best_val_loss,epochs_run,overfit_flag
29,2022-07-01,860,21,0.1817374701193359,-0.09480519480519481,0.42857142857142855,1.0630244016647339,10,OVERFIT_FLAG
30,2022-08-01,881,22,0.05921754317246452,0.5415019762845851,0.36363636363636365,1.0868364572525024,6,
31,2022-09-01,903,20,0.21516256370738127,0.3804511278195489,0.7,1.0951024293899536,15,
32,2022-10-04,923,19,0.14016288315881972,-0.0912280701754386,0.631578947368421,1.1457277536392212,6,OVERFIT_FLAG
33,2022-11-01,942,22,0.2447179017662086,0.33032185206098247,0.6363636363636364,1.0959696769714355,14,
34,2022-12-01,964,21,0.2519422533733074,0.34285714285714286,0.5714285714285714,0.833051860332489,15,
35,2023-01-02,985,20,0.21148657658877124,-0.03157894736842105,0.35,1.311570405960083,8,OVERFIT_FLAG
36,2023-02-01,1005,20,0.20996424970424823,-0.004511278195488721,0.5,1.6589349508285522,10,OVERFIT_FLAG
37,2023-03-02,1025,22,0.2039647183889602,-0.20835686053077357,0.36363636363636365,0.6198411583900452,10,OVERFIT_FLAG
38,2023-04-03,1047,20,0.21270268412030813,0.11578947368421053,0.55,1.0864847898483276,15,
39,2023-05-02,1067,20,0.2328461036439214,-0.09022556390977443,0.45,0.6304999589920044,15,OVERFIT_FLAG
40,2023-06-01,1087,21,0.19675101929949448,0.0961038961038961,0.5714285714285714,0.7672451138496399,9,
41,2023-07-03,1108,21,0.10587041503713975,-0.174025974025974,0.5714285714285714,0.7079442739486694,6,OVERFIT_FLAG
42,2023-08-01,1129,22,0.1780255028294135,0.005081874647092039,0.4090909090909091,0.7938306331634521,11,
43,2023-09-01,1151,19,0.1640404610357723,-0.256140350877193,0.47368421052631576,0.6102625131607056,8,OVERFIT_FLAG
44,2023-10-04,1170,19,0.14745211391202076,0.10701754385964912,0.5789473684210527,1.757939338684082,8,
45,2023-11-01,1189,22,0.19196202578184474,-0.5448898927159798,0.5909090909090909,0.9366133809089661,6,OVERFIT_FLAG
46,2023-12-01,1211,19,0.18279164527818292,0.3701754385964912,0.631578947368421,0.9191171526908875,9,
47,2024-01-02,1230,22,0.2118288746855718,0.08977978543195936,0.5,0.7163261771202087,15,
48,2024-02-01,1252,19,0.22024383948355444,0.0894736842105263,0.5263157894736842,1.4058735370635986,15,
49,2024-03-04,1271,20,0.02825094057919363,-0.09022556390977443,0.45,1.2934455871582031,6,
50,2024-04-01,1291,21,0.1874125096852053,0.23766233766233766,0.5238095238095238,0.3864292651414871,13,
51,2024-05-02,1312,20,0.1177298311444653,0.3398496240601503,0.6,1.2090905904769897,7,
52,2024-06-03,1332,19,0.17730271705335715,0.368421052631579,0.3684210526315789,1.3920291066169739,9,
53,2024-07-01,1351,23,0.15027683002971962,0.021739130434782608,0.5652173913043478,0.6289129853248596,8,
54,2024-08-01,1374,21,0.14831514719739594,0.3311688311688311,0.6190476190476191,0.8426176309585571,10,
55,2024-09-02,1395,18,0.18590212438229167,0.3023735810113519,0.3888888888888889,2.225913256406784,12,
56,2024-10-02,1413,20,0.22650167475073,-0.25864661654135335,0.3,0.7311529219150543,15,OVERFIT_FLAG
57,2024-11-01,1433,21,0.12222681028891315,-0.1012987012987013,0.47619047619047616,0.8343935310840607,7,OVERFIT_FLAG
58,2024-12-02,1454,20,0.19778830259068184,-0.13834586466165413,0.5,0.9056762456893921,11,OVERFIT_FLAG
59,2025-01-02,1474,18,0.21903768652149702,-0.034055727554179564,0.3888888888888889,0.9717028439044952,15,OVERFIT_FLAG
60,2025-02-03,1492,20,0.20462676831158388,-0.06165413533834586,0.5,1.2392456233501434,13,OVERFIT_FLAG
61,2025-03-04,1512,20,0.20502686756481908,-0.1263157894736842,0.5,0.8044617176055908,15,OVERFIT_FLAG
62,2025-04-01,1532,22,0.2082023937509397,0.2636928289102203,0.6363636363636364,1.795498251914978,13,
63,2025-05-02,1554,19,0.15460476689919547,0.6140350877192983,0.631578947368421,0.9738126397132874,8,
64,2025-06-02,1573,19,0.21492974468812753,0.01754385964912281,0.5263157894736842,0.958135724067688,13,
65,2025-07-01,1592,23,0.09473612497700222,0.26778656126482214,0.34782608695652173,0.834046483039856,6,
66,2025-08-01,1615,20,0.2324850206601564,0.2150375939849624,0.6,1.6005310714244843,14,
67,2025-09-01,1635,22,0.12891555170423086,-0.03670242800677584,0.3181818181818182,0.6810585260391235,8,
68,2025-10-01,1657,18,0.1419446246033677,0.2982456140350877,0.5,0.8925848007202148,7,
69,2025-11-03,1675,20,0.18093215243872,0.4496240601503759,0.6,0.9022960066795349,10,
70,2025-12-01,1695,21,0.21885734087858436,-0.06493506493506493,0.5238095238095238,0.863579273223877,15,OVERFIT_FLAG
71,2026-01-02,1716,21,0.22621914949301347,0.08311688311688312,0.8095238095238095,0.8009938895702362,14,
72,2026-02-02,1737,17,0.18140274002453127,0.058823529411764705,0.47058823529411764,1.040373533964157,10,
73,2026-03-03,1754,21,0.1655532685603956,0.24935064935064938,0.47619047619047616,1.0101774632930756,7,
74,2026-04-01,1775,12,0.22206669616406505,0.5664335664335665,0.5833333333333334,1.6560333967208862,15,
