model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
lgbm,control_kr,gap,tercile_lo,gate_off,2.091285451299157,-4.221152822137781,-0.2658129503848436,-1.6844545291324307,0.29267578228271096,-0.15780357723384147,100.0,0.7705576344460576,1.5182,0.8356323905081616,0.0,-3.3306690738754696e-16
lgbm,control_kr,intraday,tercile_ls,gate_on,1.4114885835164763,0.24018366769718763,0.04378204684307994,-0.33622761160379994,0.31072618254497003,0.1302155008455145,72.28514323784144,1.5340550422453147,0.7492706349206351,0.416364358469668,0.10763888888888891,1.8041124150158794e-16
lgbm,control_kr,intraday,tercile_lo,gate_on,1.0703818933865714,-3.127127431023392,-0.2929108646794787,-1.7604898717082968,0.31072618254497003,-0.16638031799367964,72.28514323784144,0.5865905904159336,1.4985412698412701,0.832728716939336,0.0,-2.220446049250313e-16
lgbm,control_kr,intraday,tercile_ls,gate_off,1.8425493640452013,0.45263702974291325,0.09663800347301332,-0.33184462827298133,0.4159274769201485,0.29121460840257196,100.0,2.341341130103436,1.029559523809524,0.5872631808455273,0.14890873015873018,4.440892098500626e-16
lgbm,control_kr,intraday,tercile_lo,gate_off,1.384462797992274,-3.5763943954369157,-0.3924681720053066,-2.382874564792598,0.4159274769201485,-0.16470366413914297,100.0,0.8959679244689716,2.059119047619048,1.1745263616910546,0.0,-4.440892098500626e-16
lgbm,control_kr,cc,tercile_ls,gate_on,0.426578355581595,-0.7371437081049246,-0.13289493302209657,-1.0358383412569732,0.31476476000126896,-0.12829698199897746,72.28514323784144,0.45638585969172135,0.7278761904761906,0.4124394091606378,0.10763888888888891,6.938893903907228e-17
lgbm,control_kr,cc,tercile_lo,gate_on,0.1940279876137975,-3.576262436040904,-0.3638523117336707,-2.2594460860401195,0.31476476000126896,-0.16103606719439556,72.28514323784144,0.11339977105048325,1.4557523809523811,0.8248788183212756,0.0,0.0
lgbm,control_kr,cc,tercile_ls,gate_off,0.6945214773634057,-0.6278109237048247,-0.13217397546893478,-1.2001248526083619,0.40701119888328413,-0.11013352084299122,100.0,0.8686193862685587,0.9635698412698414,0.5434151687243965,0.14890873015873018,2.220446049250313e-16
lgbm,control_kr,cc,tercile_lo,gate_off,0.36461053981384356,-3.9636198982738056,-0.46427825550449076,-2.9284085511210747,0.40701119888328413,-0.15854285609388497,100.0,0.2485666012891079,1.9271396825396827,1.086830337448793,0.0,4.440892098500626e-16
lgbm,index_hk,gap,index_threshold,gate_on,1.8661474411203338,1.5454818137751358,0.13505899618880224,-0.08100038229068401,0.28655737704918033,1.6673871452127158,23.147540983606557,0.9904990840790612,0.1704,0.0,0.0027777777777777775,9.540979117872439e-18
lgbm,index_hk,gap,index_threshold,gate_off,2.744045313226039,2.3758996422928558,0.27806360668064695,-0.10357557297253668,0.4255737704918033,2.6846446386965797,39.34426229508197,1.947488095984074,0.26,0.0,0.0047619047619047615,-2.0556473190325164e-16
lgbm,index_hk,intraday,index_threshold,gate_on,0.27594803723492095,-0.08223474230368519,-0.009673898896021375,-0.468145928342576,0.4098360655737705,-0.020664280751668287,46.0983606557377,0.19648533406177554,0.24600000000000005,0.0,0.009027777777777777,-7.979727989493313e-17
lgbm,index_hk,intraday,index_threshold,gate_off,0.3747078168173056,-0.004465347543054715,-0.0006786061293457634,-0.540035536404501,0.5495081967213115,-0.0012565953230853114,66.88524590163935,0.3446084351299513,0.33560000000000006,0.0,0.013115079365079364,-2.0816681711721685e-17
lgbm,index_hk,cc,index_threshold,gate_on,0.511302583646549,0.24781082884362013,0.033221604213175465,-0.30905934762837506,0.3481967213114754,0.10749263682884107,32.98360655737705,0.4148235969249705,0.20880000000000004,0.0,0.0049801587301587305,1.1796119636642288e-16
lgbm,index_hk,cc,index_threshold,gate_off,1.093335452381326,0.828990116819425,0.1547867983005719,-0.27880363844522155,0.4780327868852459,0.5551821316384432,49.31147540983606,1.2358256643189374,0.29159999999999997,0.0,0.00751984126984127,-2.393918396847994e-16
