date,gross_return,turnover,spread_cost,impact_cost,borrow_cost,net_return,cumulative_net,gate
2020-02-03,-0.000226673285047033,1.0,0.016228353766683804,0.0011313577004911193,0.0,-0.017586384752221955,-0.017586384752221955,1
2020-02-04,-0.003123156019245024,0.6666666666666667,0.01545674106974092,0.0013993667191178026,0.0,-0.019979263808103748,-0.0375656485603257,1
2020-02-05,0.0039149860213338,0.6111111111111112,0.014216472906717596,0.001397229043581104,0.0,-0.0116987159289649,-0.0492643644892906,1
2020-02-06,0.002034626388060002,0.38888888888888884,0.010096016749363227,0.0009779285161550754,0.0,-0.0090393188774583,-0.0583036833667489,1
2020-02-07,-0.0010543128354819852,0.7777777777777778,0.01697015803514776,0.0013563042221784525,0.0,-0.019380775092808195,-0.0776844584595571,1
2020-02-10,0.012688114799352132,0.38888888888888884,0.011164785083693741,0.000852820716236716,0.0,0.0006705089994216741,-0.07701394946013543,1
2020-02-11,-0.006115056160423472,0.6666666666666667,0.01435542117965937,0.001112107587526554,0.0,-0.021582584927609397,-0.09859653438774482,1
2020-02-12,-0.0048647617740142516,0.5,0.013916966177080463,0.0010616853688940778,0.0,-0.019843413319988793,-0.11843994770773361,1
2020-02-13,0.010454167974077958,0.6666666666666666,0.015126985582489805,0.001070677153020137,0.0,-0.005743494761431985,-0.1241834424691656,1
2020-02-14,0.003190935925684029,0.8888888888888888,0.021525122937553556,0.0017315012426995157,0.0,-0.020065688254569045,-0.14424913072373463,1
2020-02-17,-0.0041690935225536345,0.7222222222222222,0.016099878716385085,0.0013005792913627176,0.0,-0.021569551530301437,-0.16581868225403606,1
2020-02-18,-0.0025423260155582415,0.7777777777777778,0.016450663894039694,0.0011558423643539641,0.0,-0.0201488322739519,-0.18596751452798796,1
2020-02-19,0.006354971107578374,0.6666666666666667,0.015766943966628054,0.0013124037607055673,0.0,-0.010724376619755248,-0.19669189114774321,1
2020-02-20,-0.013058857198942581,0.5,0.011354145009624018,0.000811956087319816,0.0,-0.025224958295886415,-0.22191684944362963,1
2020-02-21,-0.009807489191492392,0.6111111111111112,0.014363828559732943,0.0010362539287616047,0.0,-0.02520757167998694,-0.24712442112361657,1
2020-02-24,0.002532657391081241,0.5,0.013064431513768383,0.0010921934475787611,0.0,-0.011623967570265903,-0.2587483886938825,1
2020-02-25,-0.010543049088920703,0.5,0.0119299899804029,0.0015807074616309177,0.0,-0.02405374653095452,-0.28280213522483705,1
2020-02-26,0.0005614992739908665,0.7222222222222222,0.016957096093980682,0.0013526278855928583,0.0,-0.017748224705582676,-0.30055035993041973,1
2020-02-27,-0.008306498328844704,0.4444444444444444,0.0127736997095482,0.0014520098649527854,0.0,-0.02253220790334569,-0.32308256783376543,1
2020-02-28,-0.011232456688217284,0.6111111111111112,0.014054437295818742,0.0016817912847160409,0.0,-0.02696868526875207,-0.3500512531025175,1
2020-03-02,0.010398249180677013,0.2777777777777778,0.008415765497765437,0.0007157264933378169,0.0,0.0012667571895737598,-0.34878449591294375,1
2020-03-03,0.0007065650489595189,0.16666666666666674,0.005309507765822728,0.00041349960232622016,0.0,-0.0050164423191894295,-0.35380093823213316,1
2020-03-04,-0.005686016628277255,0.11111111111111116,0.004204841621618115,0.0001991489352612938,0.0,-0.010090007185156662,-0.36389094541728984,1
2020-03-05,0.00636101041541055,0.2777777777777778,0.010436420151127723,0.0008526964781046476,0.0,-0.004928106213821821,-0.36881905163111167,1
2020-03-06,-0.004628630389493925,0.8888888888888888,0.0198544154019922,0.001623534467201352,0.0,-0.02610658025868748,-0.3949256318897991,1
2020-03-09,-0.014649063072822724,0.8333333333333334,0.017681363460887445,0.0015676768218712842,0.0,-0.03389810335558145,-0.4288237352453806,1
2020-03-10,0.009271572270706538,0.2777777777777778,0.00965239663277119,0.0008427959016585854,0.0,-0.0012236202637232376,-0.43004735550910383,1
2020-03-11,0.00711853371036273,0.16666666666666674,0.005549490824068137,0.0003906404046684376,0.0,0.001178402481626155,-0.4288689530274777,1
2020-03-12,-0.01664792767001526,0.2777777777777778,0.007840240745306317,0.0006347460819034436,0.0,-0.02512291449722502,-0.4539918675247027,1
2020-03-13,-0.04536669668569056,0.22222222222222232,0.008400347950160616,0.0007074163085636425,0.0,-0.05447446094441481,-0.5084663284691175,1
2020-03-16,-0.011482879726423152,0.11111111111111116,0.003418985028581379,0.00026611687157972067,0.0,-0.015167981626584252,-0.5236343100957018,1
2020-03-17,0.006801891261366767,0.16666666666666674,0.007765457369473727,0.00033452132229914425,0.0,-0.0012980874304061038,-0.524932397526108,1
2020-03-18,-0.02030753382240183,0.2777777777777778,0.012320867000130001,0.0008629249303173961,0.0,-0.03349132575284923,-0.5584237232789572,1
2020-03-19,-0.06613293745451501,0.2777777777777778,0.013379955247508275,0.0010512571123411113,0.0,-0.0805641498143644,-0.6389878730933216,1
