date,gross_return,turnover,spread_cost,impact_cost,borrow_cost,net_return,cumulative_net,gate
2020-02-03,-0.0010110808425124861,1.0,0.020289821926487157,0.0011646793164571574,0.0,-0.0224655820854568,-0.0224655820854568,1
2020-02-04,0.006757434968237922,0.55,0.016897926532771185,0.0009829526970324485,0.0,-0.011123444261565711,-0.03358902634702251,1
2020-02-05,-0.0027632934623319392,0.3500000000000001,0.011682749451853498,0.0005311656147021696,0.0,-0.014977208528887606,-0.048566234875910115,1
2020-02-06,0.004482496727949068,0.75,0.02071540784062671,0.0010334895925071315,0.0,-0.017266400705184773,-0.0658326355810949,1
2020-02-07,-0.010450402258503043,0.75,0.020885664686155044,0.0012653340602953342,0.0,-0.03260140100495342,-0.09843403658604832,1
2020-02-10,0.011313798501599961,0.8,0.020345072272250835,0.0013594737886755202,0.0,-0.010390747559326395,-0.10882478414537472,1
2020-02-11,7.72407846482625e-05,0.9,0.022778566372041356,0.0013679063893995407,0.0,-0.024069231976792636,-0.13289401612216736,1
2020-02-12,-0.0007939667188037265,0.65,0.018195079391270387,0.0012163634228682936,0.0,-0.020205409532942406,-0.15309942565510976,1
2020-02-13,0.0064795003183751605,0.5,0.013411234539509737,0.0007156171901345785,0.0,-0.007647351411269154,-0.1607467770663789,1
2020-02-14,0.003523290880797117,0.3500000000000001,0.008996261048876604,0.0008288228679905368,0.0,-0.006301793036070024,-0.16704857010244895,1
2020-02-17,-0.005402147428369133,0.55,0.015745052967666175,0.0009514463635404099,0.0,-0.02209864675957572,-0.18914721686202468,1
2020-02-18,-0.0008236947495679132,0.5,0.014752895644478426,0.0008100169365871738,0.0,-0.016386607330633515,-0.2055338241926582,1
2020-02-19,-0.007122690038596809,0.5,0.018041380453060415,0.0010420090152647515,0.0,-0.026206079506921977,-0.23173990369958017,1
2020-02-20,-0.007174229540622318,0.5,0.014669261169822265,0.000747709893229397,0.0,-0.02259120060367398,-0.2543311043032542,1
2020-02-21,0.0015148635749368039,0.4,0.01275186921687582,0.000647237629278382,0.0,-0.011884243271217398,-0.2662153475744716,1
2020-02-24,-0.0005278179304148579,0.55,0.01596593733308481,0.0009872186479376436,0.0,-0.01748097391143731,-0.2836963214859089,1
2020-02-25,0.0005574455854105709,0.5,0.01603776584515071,0.0010110850801780026,0.0,-0.01649140533991814,-0.30018772682582706,1
2020-02-26,0.0016779315390491902,0.7,0.018117189490044303,0.0012302053099497723,0.0,-0.017669463260944884,-0.31785719008677193,1
2020-02-27,0.0044002300168427535,0.19999999999999996,0.007989777674515383,0.0004490767931139749,0.0,-0.004038624450786604,-0.32189581453755856,1
2020-02-28,-0.008409635757539767,0.19999999999999996,0.006161194196545554,0.0003182667141253357,0.0,-0.014889096668210658,-0.3367849112057692,1
2020-03-02,7.078523006270876e-05,0.5,0.01512015338991016,0.0006274280397288896,0.0,-0.01567679619957634,-0.35246170740534555,1
2020-03-03,0.0002680806615371154,0.25,0.008652580946666481,0.000491595293739334,0.0,-0.0088760955788687,-0.36133780298421425,1
2020-03-04,0.0015022036761526704,0.30000000000000004,0.009616115352607719,0.00038832962339626183,0.0,-0.00850224129985131,-0.3698400442840656,1
2020-03-05,-0.00018079128819247295,0.25,0.0074201775582349375,0.0004081642356169322,0.0,-0.008009133082044343,-0.3778491773661099,1
