date,gross_return,turnover,spread_cost,impact_cost,borrow_cost,net_return,cumulative_net,gate
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-10,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1
2020-02-11,0.0099680305233084,1.0,0.0005,0.0,0.0,0.009468030523308399,0.009468030523308399,1
2020-02-12,0.0,1.0,0.0005,0.0,0.0,-0.0005,0.008968030523308398,1
2020-02-13,0.0024242954992904,1.0,0.0005,0.0,1.984126984126984e-05,0.0019044542294491304,0.010872484752757528,1
2020-02-14,0.0047492586111104,1.0,0.0005,0.0,0.0,0.004249258611110401,0.015121743363867929,1
2020-02-17,-0.0,1.0,0.0005,0.0,0.0,-0.0005,0.014621743363867928,1
2020-02-18,-0.0,0.0,0.0,0.0,0.0,-0.0,0.014621743363867928,1
2020-02-19,0.0006608429274605,1.0,0.0005,0.0,0.0,0.00016084292746050002,0.014782586291328429,1
2020-02-20,0.0067365785941619,1.0,0.0005,0.0,1.984126984126984e-05,0.00621673732432063,0.02099932361564906,1
2020-02-21,0.0149875974841611,0.0,0.0,0.0,1.984126984126984e-05,0.01496775621431983,0.03596707982996889,1
2020-02-24,-0.0,1.0,0.0005,0.0,0.0,-0.0005,0.03546707982996889,1
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03546707982996889,1
2020-02-26,0.0128411560152428,1.0,0.0005,0.0,1.984126984126984e-05,0.012321314745401529,0.047788394575370416,1
2020-02-27,0.0105915452686944,0.0,0.0,0.0,1.984126984126984e-05,0.010571703998853129,0.05836009857422354,1
2020-02-28,0.0335912650743895,0.0,0.0,0.0,1.984126984126984e-05,0.03357142380454823,0.09193152237877178,1
2020-03-02,-0.0077703973980219,0.0,0.0,0.0,1.984126984126984e-05,-0.00779023866786317,0.08414128371090861,1
2020-03-03,-0.0057958837112972,0.0,0.0,0.0,1.984126984126984e-05,-0.0058157249811384695,0.07832555872977014,1
2020-03-04,-0.0221834428235537,0.0,0.0,0.0,1.984126984126984e-05,-0.02220328409339497,0.05612227463637517,1
2020-03-05,0.0125128272820591,1.0,0.0005,0.0,0.0,0.0120128272820591,0.06813510191843426,1
2020-03-06,-0.0218359215802512,0.0,0.0,0.0,0.0,-0.0218359215802512,0.04629918033818306,1
2020-03-09,-0.0427850813699299,0.0,0.0,0.0,0.0,-0.0427850813699299,0.0035140989682531584,1
2020-03-10,-0.0041657328674704,1.0,0.0005,0.0,1.984126984126984e-05,-0.0046855741373116695,-0.001171475169058511,1
2020-03-11,0.0282411996330051,0.0,0.0,0.0,1.984126984126984e-05,0.02822135836316383,0.02704988319410532,1
2020-03-12,0.0395178144235064,0.0,0.0,0.0,1.984126984126984e-05,0.039497973153665135,0.06654785634777045,1
2020-03-13,0.0348865261892254,0.0,0.0,0.0,1.984126984126984e-05,0.03486668491938413,0.10141454126715459,1
2020-03-16,0.0324613059802101,0.0,0.0,0.0,1.984126984126984e-05,0.032441464710368836,0.13385600597752342,1
2020-03-17,0.0250478331882636,0.0,0.0,0.0,1.984126984126984e-05,0.02502799191842233,0.15888399789594576,1
2020-03-18,0.0497951850311199,0.0,0.0,0.0,1.984126984126984e-05,0.04977534376127863,0.20865934165722438,1
2020-03-19,-0.0,1.0,0.0005,0.0,0.0,-0.0005,0.20815934165722438,1
2020-03-20,-0.0718016944432136,1.0,0.0005,0.0,1.984126984126984e-05,-0.07232153571305487,0.1358378059441695,1
2020-03-23,0.0549175502849761,0.0,0.0,0.0,1.984126984126984e-05,0.054897709015134834,0.19073551495930433,1
2020-03-24,-0.0825126833595356,0.0,0.0,0.0,1.984126984126984e-05,-0.08253252462937687,0.10820299032992746,1
2020-03-25,0.0,1.0,0.0,0.0,0.0,0.0,0.10820299032992746,0
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.10820299032992746,0
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.10820299032992746,0
2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.10820299032992746,0
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.10820299032992746,0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.10820299032992746,0
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.10820299032992746,0
