fold_id,fold_date,n_train,n_test,train_ic,oos_ic,oos_dir,best_val_loss,epochs_run,overfit_flag
0,2020-02-03,265,20,0.22141245050877628,-0.07518796992481201,0.4,1.7313284873962402,15,OVERFIT_FLAG
1,2020-03-02,285,22,0.07410513874561316,-0.43986448334274425,0.3181818181818182,0.9143583178520203,8,OVERFIT_FLAG
2,2020-04-01,307,20,-0.09952977341365923,0.23157894736842105,0.45,0.41068530082702637,9,
3,2020-05-04,327,19,0.01834725106974152,0.15263157894736842,0.47368421052631576,0.3727130889892578,6,
4,2020-06-01,346,22,0.04955801821232942,-0.2252964426877471,0.45454545454545453,0.8999081254005432,6,OVERFIT_FLAG
5,2020-07-01,368,23,0.1628804624736213,0.42391304347826086,0.6956521739130435,0.6408559679985046,15,
6,2020-08-03,391,20,0.1623864261423633,-0.3037593984962406,0.5,0.8086052536964417,11,OVERFIT_FLAG
7,2020-09-01,411,21,-0.07659826013609863,-0.48441558441558447,0.6666666666666666,1.3624852895736694,6,OVERFIT_FLAG
8,2020-10-05,432,19,0.26856550371604787,-0.2982456140350877,0.3157894736842105,0.5909325480461121,15,OVERFIT_FLAG
9,2020-11-02,451,21,0.16973909175938093,0.022077922077922082,0.6190476190476191,0.8966159820556641,11,
10,2020-12-01,472,21,0.13788518233559646,-0.08441558441558442,0.6666666666666666,0.38077324628829956,8,OVERFIT_FLAG
11,2021-01-04,493,20,0.15888119462942338,-0.3804511278195489,0.7,0.6782826781272888,8,OVERFIT_FLAG
12,2021-02-01,513,18,0.1840630653116254,0.12899896800825592,0.6111111111111112,0.8926264047622681,12,
13,2021-03-02,531,22,0.2501314046228459,-0.21174477696216829,0.6818181818181818,0.9303025603294373,12,OVERFIT_FLAG
14,2021-04-01,553,22,0.049007099586366,0.4805194805194805,0.7272727272727273,0.9040862321853638,7,
15,2021-05-03,575,19,0.16405449931828514,-0.6964912280701754,0.3684210526315789,0.9330155849456787,6,OVERFIT_FLAG
16,2021-06-01,594,22,0.18799370123643505,-0.417278373800113,0.36363636363636365,1.7691110372543335,13,OVERFIT_FLAG
17,2021-07-01,616,22,-0.010094980719956013,-0.461321287408244,0.6363636363636364,0.5139638185501099,6,OVERFIT_FLAG
18,2021-08-02,638,21,0.1714034941676654,-0.06623376623376624,0.5714285714285714,1.000657558441162,14,OVERFIT_FLAG
19,2021-09-01,659,19,-0.06775964486873988,-0.30701754385964913,0.2631578947368421,0.7885329127311707,6,OVERFIT_FLAG
20,2021-10-01,678,19,0.1705574555331792,0.22807017543859648,0.5263157894736842,0.7428587675094604,10,
21,2021-11-01,697,22,0.19457363604829203,0.1078486730660644,0.4090909090909091,1.3135569095611572,11,
22,2021-12-01,719,22,0.01644474232369057,0.10220214568040656,0.5909090909090909,2.719264268875122,6,
23,2022-01-03,741,19,0.20280230250438794,0.18253621766013114,0.42105263157894735,0.5205040574073792,15,
24,2022-02-03,760,18,0.04905485852534451,-0.3333333333333333,0.6111111111111112,0.6207439303398132,7,OVERFIT_FLAG
25,2022-03-02,778,21,0.08435490343231514,0.36883116883116884,0.5238095238095238,1.9554706811904907,7,
26,2022-04-01,799,21,0.10923596994619668,-0.11948051948051949,0.42857142857142855,0.6036521792411804,8,OVERFIT_FLAG
27,2022-05-02,820,20,0.1596676872914399,0.17744360902255638,0.55,0.6127978563308716,10,
28,2022-06-02,840,20,0.2186015216382591,0.051127819548872175,0.55,1.0152753591537476,13,
29,2022-07-01,860,21,0.18776986310229268,0.18051948051948052,0.47619047619047616,0.9630827903747559,9,
30,2022-08-01,881,22,0.093894030008092,0.21513269339356297,0.5,0.7798480987548828,7,
31,2022-09-01,903,20,0.1428463871501264,0.47067669172932325,0.5,1.579287052154541,8,
32,2022-10-04,923,19,0.2105435893829658,0.32280701754385965,0.5789473684210527,0.7165899276733398,14,
33,2022-11-01,942,22,0.18524268396885857,0.25352907961603616,0.5909090909090909,0.587125301361084,7,
34,2022-12-01,964,21,0.18919575222495244,-0.006493506493506493,0.42857142857142855,1.1331204175949097,12,
35,2023-01-02,985,20,0.1897163991238124,0.5233082706766917,0.3,1.0601418018341064,7,
36,2023-02-01,1005,20,0.07115001632930022,0.0,0.4,1.2114192247390747,6,
37,2023-03-02,1025,22,0.17065260219056605,0.04912478825522304,0.4090909090909091,0.6334433555603027,11,
38,2023-04-03,1047,20,0.2056396022411105,-0.21954887218045113,0.45,0.9142611622810364,15,OVERFIT_FLAG
39,2023-05-02,1067,20,0.15999589807653702,0.15789473684210525,0.7,0.7877411842346191,8,
40,2023-06-01,1087,21,0.22509443353753214,0.087012987012987,0.47619047619047616,0.7603618502616882,13,
41,2023-07-03,1108,21,0.02551353697214797,0.10909090909090909,0.5714285714285714,0.5761797428131104,6,
42,2023-08-01,1129,22,0.22410933685628437,-0.033314511575381144,0.5909090909090909,0.7927048802375793,15,OVERFIT_FLAG
43,2023-09-01,1151,19,0.1624187628465698,0.04035087719298246,0.5789473684210527,0.5036464333534241,10,
44,2023-10-04,1170,19,0.14022148655249245,0.3877192982456141,0.5789473684210527,0.9864554405212402,8,
45,2023-11-01,1189,22,0.20394717759431444,-0.11123658949745907,0.6363636363636364,0.5780854225158691,13,OVERFIT_FLAG
46,2023-12-01,1211,19,0.2192645290903842,0.08596491228070174,0.5263157894736842,0.8091367483139038,15,
47,2024-01-02,1230,22,0.0670788773791817,0.5460191981931113,0.45454545454545453,0.9851942658424377,6,
48,2024-02-01,1252,19,0.18016799784511472,0.4333333333333333,0.5789473684210527,0.8636992573738098,13,
49,2024-03-04,1271,20,0.036408956693842406,-0.02857142857142857,0.4,1.6334432363510132,7,
50,2024-04-01,1291,21,0.18779169866573311,0.32727272727272727,0.6666666666666666,0.4654319193214178,8,
51,2024-05-02,1312,20,0.1757954763132596,0.13684210526315788,0.5,0.7257424667477608,9,
52,2024-06-03,1332,19,0.224919110891898,0.5631578947368421,0.631578947368421,0.7994605004787445,15,
53,2024-07-01,1351,23,0.16973478709726686,0.15513833992094864,0.391304347826087,1.0301907062530518,10,
54,2024-08-01,1374,21,0.22883415327165296,0.23376623376623373,0.6666666666666666,0.6540000438690186,14,
55,2024-09-02,1395,18,0.20464940592914882,0.20330237358101136,0.7777777777777778,2.067752718925476,12,
56,2024-10-02,1413,20,0.07507322937742153,-0.11278195488721804,0.6,0.7446233630180359,7,
57,2024-11-01,1433,21,0.1970550315429949,0.059740259740259746,0.47619047619047616,0.8479288220405579,14,
58,2024-12-02,1454,20,0.21789689815145472,0.010526315789473682,0.55,0.8788946866989136,15,OVERFIT_FLAG
59,2025-01-02,1474,18,0.223534633118684,0.32094943240454077,0.7222222222222222,0.5532106831669807,15,
60,2025-02-03,1492,20,0.2261178831386054,0.362406015037594,0.45,0.566175788640976,13,
61,2025-03-04,1512,20,0.22772107705062833,0.44360902255639095,0.65,1.251935064792633,15,
62,2025-04-01,1532,22,0.20037378143809012,0.6499153020892152,0.6818181818181818,1.1936582624912262,12,
63,2025-05-02,1554,19,0.1560141265786148,0.24736842105263157,0.5789473684210527,0.9891627728939056,8,
64,2025-06-02,1573,19,0.23922612014008213,0.31228070175438594,0.8421052631578947,0.6548408269882202,15,
65,2025-07-01,1592,23,0.057086512486720864,-0.12055335968379448,0.6521739130434783,1.8903561234474182,6,
66,2025-08-01,1615,20,0.23217474578103647,0.4977443609022556,0.6,1.3836653232574463,12,
67,2025-09-01,1635,22,0.15344663478043263,-0.06493506493506496,0.5,0.9389554560184479,7,OVERFIT_FLAG
68,2025-10-01,1657,18,0.24675554954129014,0.32301341589267285,0.7222222222222222,1.6106199622154236,12,
69,2025-11-03,1675,20,0.20721318653023585,0.3639097744360902,0.7,0.8051951825618744,10,
70,2025-12-01,1695,21,0.2519854417154142,-0.16753246753246753,0.6190476190476191,0.921527087688446,15,OVERFIT_FLAG
71,2026-01-02,1716,21,0.13653490468865737,-0.2194805194805195,0.47619047619047616,0.9591815173625946,7,OVERFIT_FLAG
72,2026-02-02,1737,17,0.12853426308448915,0.08823529411764706,0.5882352941176471,0.9929228127002716,8,
73,2026-03-03,1754,21,0.12239632866676428,0.23766233766233766,0.42857142857142855,0.6456082761287689,6,
74,2026-04-01,1775,12,0.26258364864775524,0.5524475524475525,0.75,1.162080466747284,15,
