date,gross_return,turnover,spread_cost,impact_cost,borrow_cost,net_return,cumulative_net,gate
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-10,0.011313798501599961,1.0,0.019277767896529466,0.001320812903849361,0.0,-0.009284782298778866,-0.009284782298778866,1
2020-02-11,7.72407846482625e-05,0.9,0.022778566372041356,0.0013679063893995407,0.0,-0.024069231976792636,-0.033354014275571504,1
2020-02-12,-0.0007939667188037265,0.65,0.018195079391270387,0.0012163634228682936,0.0,-0.020205409532942406,-0.05355942380851391,1
2020-02-13,0.0064795003183751605,0.5,0.013411234539509737,0.0007156171901345785,0.0,-0.007647351411269154,-0.061206775219783065,1
2020-02-14,0.003523290880797117,0.3500000000000001,0.008996261048876604,0.0008288228679905368,0.0,-0.006301793036070024,-0.0675085682558531,1
2020-02-17,-0.005402147428369133,0.55,0.015745052967666175,0.0009514463635404099,0.0,-0.02209864675957572,-0.08960721501542881,1
2020-02-18,-0.0008236947495679132,0.5,0.014752895644478426,0.0008100169365871738,0.0,-0.016386607330633515,-0.10599382234606233,1
2020-02-19,-0.007122690038596809,0.5,0.018041380453060415,0.0010420090152647515,0.0,-0.026206079506921977,-0.1321999018529843,1
2020-02-20,-0.007174229540622318,0.5,0.014669261169822265,0.000747709893229397,0.0,-0.02259120060367398,-0.15479110245665828,1
2020-02-21,0.0015148635749368039,0.4,0.01275186921687582,0.000647237629278382,0.0,-0.011884243271217398,-0.16667534572787568,1
2020-02-24,-0.0005278179304148579,0.55,0.01596593733308481,0.0009872186479376436,0.0,-0.01748097391143731,-0.184156319639313,1
2020-02-25,0.0005574455854105709,0.5,0.01603776584515071,0.0010110850801780026,0.0,-0.01649140533991814,-0.20064772497923114,1
2020-02-26,0.0016779315390491902,0.7,0.018117189490044303,0.0012302053099497723,0.0,-0.017669463260944884,-0.218317188240176,1
2020-02-27,0.0044002300168427535,0.19999999999999996,0.007989777674515383,0.0004490767931139749,0.0,-0.004038624450786604,-0.2223558126909626,1
2020-02-28,-0.008409635757539767,0.19999999999999996,0.006161194196545554,0.0003182667141253357,0.0,-0.014889096668210658,-0.23724490935917325,1
2020-03-02,7.078523006270876e-05,0.5,0.01512015338991016,0.0006274280397288896,0.0,-0.01567679619957634,-0.2529217055587496,1
2020-03-03,0.0002680806615371154,0.25,0.008652580946666481,0.000491595293739334,0.0,-0.0088760955788687,-0.2617978011376183,1
2020-03-04,0.0015022036761526704,0.30000000000000004,0.009616115352607719,0.00038832962339626183,0.0,-0.00850224129985131,-0.27030004243746963,1
2020-03-05,-0.00018079128819247295,0.25,0.0074201775582349375,0.0004081642356169322,0.0,-0.008009133082044343,-0.27830917551951395,1
2020-03-06,-0.0015175623389538304,0.65,0.018722220058605667,0.0010508362260981939,0.0,-0.021290618623657692,-0.2995997941431716,1
2020-03-09,0.0040613023675293534,0.6,0.015754634936407025,0.0007890171193028697,0.0,-0.01248234968818054,-0.31208214383135213,1
2020-03-10,-0.0040336704331892775,0.30000000000000004,0.010684623176019554,0.0007385081431123396,0.0,-0.015456801752321172,-0.3275389455836733,1
2020-03-11,0.019892193063321035,0.30000000000000004,0.010882617282123327,0.0007024702906968233,0.0,0.008307105490500885,-0.3192318400931724,1
2020-03-12,-0.004792279022109779,0.6,0.016204515744661543,0.0009136505528231531,0.0,-0.021910445319594476,-0.34114228541276687,1
2020-03-13,-0.012672854434255539,0.5,0.015202805113678415,0.0010377341681275395,0.0,-0.028913393716061494,-0.37005567912882836,1
2020-03-16,0.014551548017978162,0.25,0.010498702098643477,0.0006428406971459076,0.0,0.0034100052221887767,-0.3666456739066396,1
2020-03-17,-0.0023371078508331996,0.44999999999999996,0.016370584988770306,0.0011574181525674276,0.0,-0.019865110992170934,-0.3865107848988105,1
2020-03-18,-0.006096044654980981,0.4,0.012724575337786388,0.0007146996069608532,0.0,-0.01953531959972822,-0.40604610449853873,1
2020-03-19,-0.010285394286225387,0.44999999999999996,0.018079407874455476,0.0008340855682244614,0.0,-0.029198887728905325,-0.43524499222744406,1
2020-03-20,-0.005876766888965365,0.44999999999999996,0.016988696735794395,0.0008339014033444369,0.0,-0.023699365028104196,-0.4589443572555483,1
2020-03-23,0.0016554123184270957,0.4,0.01460037477456767,0.00077685694634671,0.0,-0.013721819402487285,-0.47266617665803556,1
