fold_id,fold_date,n_train,n_test,train_ic,oos_ic,oos_dir,best_val_loss,epochs_run,overfit_flag
0,2020-02-03,265,20,0.14845110202607723,-0.4285714285714286,0.4,0.4348534941673279,10,OVERFIT_FLAG
1,2020-03-02,285,22,0.014588895167101245,0.311123658949746,0.5909090909090909,0.7391731142997742,6,
2,2020-04-01,307,19,0.0393218584442957,-0.28070175438596495,0.3684210526315789,0.23018723726272583,7,OVERFIT_FLAG
3,2020-05-04,326,20,0.044898277272904394,-0.18045112781954886,0.55,0.631087064743042,8,OVERFIT_FLAG
4,2020-06-01,346,21,0.044515985581362674,-0.10519480519480517,0.6190476190476191,0.5246907472610474,10,
5,2020-07-02,367,22,0.005588695691016332,0.03444381705251271,0.2727272727272727,0.669929027557373,6,
6,2020-08-03,389,21,0.16325028693512517,-0.10519480519480517,0.3333333333333333,0.5665230751037598,15,OVERFIT_FLAG
7,2020-09-01,410,22,0.007081802404767574,0.16544325239977417,0.6818181818181818,0.9073455333709717,9,
8,2020-10-05,432,18,0.141542485831507,0.3560371517027864,0.5555555555555556,0.6804342269897461,11,
9,2020-11-02,450,21,0.14701419101658114,0.13376623376623376,0.5714285714285714,0.6762090921401978,8,
10,2020-12-01,471,22,0.12809289302440963,-0.03896103896103897,0.6363636363636364,0.7640848159790039,8,
11,2021-01-04,493,20,0.15825617096945865,0.016541353383458645,0.5,0.814902126789093,15,
12,2021-02-01,513,18,0.11631642233827111,-0.05056759545923632,0.6111111111111112,0.7197864055633545,15,
13,2021-03-01,531,23,0.08675694673203635,0.2124505928853755,0.6521739130434783,1.037039875984192,7,
14,2021-04-01,554,19,0.1543207055705342,0.1719298245614035,0.631578947368421,0.6136131286621094,8,
15,2021-05-03,573,20,0.11170275261706752,-0.5639097744360902,0.65,0.9381499886512756,6,OVERFIT_FLAG
16,2021-06-01,593,21,0.18281459828677368,-0.06493506493506493,0.6190476190476191,1.8073396682739258,15,OVERFIT_FLAG
17,2021-07-02,614,21,0.14041232888589708,0.14935064935064934,0.47619047619047616,1.2051756381988525,14,
18,2021-08-02,635,22,0.16719078869977272,-0.015245623941276118,0.36363636363636365,0.7950053811073303,15,
19,2021-09-01,657,21,0.17079445927698234,0.06623376623376624,0.38095238095238093,0.7993772625923157,13,
20,2021-10-04,678,18,0.1857136099889075,-0.10629514963880288,0.5555555555555556,0.8592935800552368,15,OVERFIT_FLAG
21,2021-11-01,696,22,0.13157470066098212,0.03557312252964427,0.4090909090909091,1.1842743158340454,7,
22,2021-12-01,718,22,0.13670827306041594,-0.14285714285714288,0.45454545454545453,0.737483561038971,10,OVERFIT_FLAG
23,2022-01-03,740,21,0.13052067149353666,0.24025974025974026,0.5714285714285714,1.177669644355774,15,
24,2022-02-04,761,17,0.17640226924844146,-0.28186274509803927,0.29411764705882354,1.004075527191162,14,OVERFIT_FLAG
25,2022-03-01,778,23,0.16611360365299732,0.4545454545454546,0.5652173913043478,1.2037296295166016,15,
26,2022-04-01,801,18,0.07062439874097527,0.1042311661506708,0.2777777777777778,0.8818020224571228,6,
27,2022-05-03,819,20,0.11144308014723664,0.156390977443609,0.55,1.5151277780532837,9,
28,2022-06-01,839,21,0.15863400611267856,0.08441558441558442,0.5714285714285714,1.721579670906067,12,
29,2022-07-04,860,20,0.13843477155140985,0.1789473684210526,0.45,1.033892035484314,7,
30,2022-08-01,880,23,0.16779431533356834,0.06521739130434782,0.4782608695652174,0.6253056526184082,6,
31,2022-09-01,903,21,0.12438174969359246,-0.022077922077922082,0.6666666666666666,1.0336012840270996,7,
32,2022-10-03,924,20,0.09006681175695261,-0.28872180451127816,0.6,0.9236475825309753,8,OVERFIT_FLAG
33,2022-11-01,944,22,0.2030691149631783,0.3901750423489555,0.6818181818181818,0.8548835515975952,15,
34,2022-12-01,966,20,0.23119427444283303,0.09924812030075188,0.5,0.8274950981140137,15,
35,2023-01-03,986,18,0.19172777579586198,0.07120743034055728,0.5555555555555556,1.094594120979309,13,
36,2023-02-01,1004,20,0.2156049304663757,-0.23609022556390977,0.35,0.6059432625770569,15,OVERFIT_FLAG
37,2023-03-01,1024,23,0.19517237679708174,-0.1324110671936759,0.30434782608695654,0.7072708010673523,10,OVERFIT_FLAG
