model,universe,target,strategy,gate,net_sharpe_fixed,gross_sharpe_fixed,ann_return_fixed,spread_cost_fixed,max_drawdown_fixed,pct_days_invested,net_sharpe_cs,ann_return_cs,spread_cost_cs,max_drawdown_cs,delta_net_sharpe,spread_cost_ratio
tcn,main_hk,gap,tercile_ls,gate_on,-2.8343909882095657,1.756457395984252,-0.346706061135327,2.637667261904762,-2.122863000809774,71.98162729658793,-10.356117331256192,-1.5119649944280458,9.68470938229406,-9.148435781860847,-7.521726343046626,3.6716948806121796
tcn,main_hk,intraday,tercile_lo,gate_off,-9.583577943061991,0.0199125625378605,-1.4074096594401777,7.167623809523809,-8.505253764489545,100.0,-23.911105610715808,-4.472613707378623,25.70481019467536,-27.02525401278946,-14.327527667653817,3.5862387421226973
tcn,main_hk,intraday,tercile_lo,gate_on,-7.718983659720481,0.1232107280373681,-0.9989256357217402,5.16867380952381,-6.04112170174576,71.98162729658793,-15.964496997895765,-3.2324560746608695,18.67621503548902,-19.548662927710954,-8.245513338175284,3.6133475865852054
tcn,main_hk,intraday,tercile_ls,gate_off,-2.4591229365001417,0.3425022174962331,-0.663098157807082,3.5838119047619044,-4.236021280366942,100.0,-7.9230520421816735,-2.195700181776305,12.85240509733768,-13.330487688287114,-5.463929105681531,3.5862387421226973
tcn,main_hk,intraday,tercile_ls,gate_on,-2.0432611200862616,0.3229522590438278,-0.4691876701086448,2.584336904761905,-2.959463541866809,71.98162729658793,-6.519884744667949,-1.5859528895782091,9.33810751774451,-9.599006126448812,-4.476623624581688,3.6133475865852054
tcn,main_kr,cc,tercile_lo,gate_off,-6.728586759515702,0.3661464977080845,-1.058692150520889,5.0724,-6.395327280628694,100.0,-22.116479376949513,-4.026154134160425,23.006703972551637,-24.317402899413626,-15.387892617433812,4.535664374369458
tcn,main_kr,cc,tercile_lo,gate_on,-5.575389469348045,0.175811795027127,-0.7716889167975859,3.658555555555557,-4.696913010111645,72.29152987524623,-15.127790472468678,-2.91095290294211,16.58752004324647,-17.604850470662875,-9.552401003120632,4.533898636049995
tcn,main_kr,cc,tercile_ls,gate_off,-1.7120198009397605,0.4918019129042695,-0.4643669641722835,2.5362,-3.0051448676323815,100.0,-7.117185863417514,-1.9480979559920517,11.50335198627582,-11.80814574653498,-5.405166062477753,4.535664374369459
tcn,main_kr,cc,tercile_ls,gate_on,-1.594746796639494,0.2494670205035603,-0.3689030520184096,1.8292777777777784,-2.323807332395535,72.29152987524623,-5.985199764436009,-1.4385350450906718,8.293760021623235,-8.754284794634005,-4.390452967796516,4.533898636049995
tcn,main_kr,gap,tercile_lo,gate_off,-12.059676275341648,2.1387675044020313,-0.9725529650126158,5.193777777777779,-5.898063919056048,100.0,-32.15283264581171,-4.018301708441905,23.60121958826511,-24.259861296256737,-20.093156370470066,4.544133499366463
tcn,main_kr,gap,tercile_lo,gate_on,-9.741697155914244,2.4171190956543738,-0.6734525963402663,3.7964666666666673,-4.102280373289002,72.29152987524623,-19.06733487680184,-2.8948298579634604,17.221695116873512,-17.495340768564876,-9.325637720887597,4.536242940859091
tcn,main_kr,gap,tercile_ls,gate_off,-2.1585841070830716,2.358850471159116,-0.2911447207187636,2.5968888888888895,-1.8271617920701104,100.0,-12.768545018536171,-1.8140190924334083,11.800609794132557,-10.994346382808953,-10.6099609114531,4.544133499366463
tcn,main_kr,gap,tercile_ls,gate_on,-1.7503021254564164,2.487998622465128,-0.1817172748257217,1.8982333333333337,-1.286659372719922,72.29152987524623,-10.603737318555115,-1.2924059056373187,8.610847558436756,-7.853377342295123,-8.853435193098699,4.536242940859091
tcn,main_kr,intraday,tercile_lo,gate_off,-7.99954524424442,0.9891587674483518,-1.0579754720809955,5.411333333333334,-6.401642636837938,100.0,-26.86094448720012,-4.237573991795475,24.62771645049664,-25.60524328816442,-18.8613992429557,4.551136463686701
tcn,main_kr,intraday,tercile_lo,gate_on,-6.698585544867368,0.7461680267513064,-0.7785597909376495,3.971466666666667,-4.705343498404915,72.29152987524623,-17.558301180225683,-3.109145147071026,18.056710703933064,-18.790587535671325,-10.859715635358317,4.546610161804135
tcn,main_kr,intraday,tercile_ls,gate_off,-1.372028666060416,1.2791060497319406,-0.3278762804163321,2.705666666666667,-2.1450149246998476,100.0,-7.948264606095294,-1.917675540273572,12.31385822524832,-11.609431664555412,-6.576235940034878,4.551136463686701
tcn,main_kr,intraday,tercile_ls,gate_on,-1.2649692985871277,1.0092111248900042,-0.2557051825208686,1.9857333333333336,-1.6042152809099408,72.29152987524623,-6.745281099968569,-1.4209978605875568,9.028355351966532,-8.58801484791606,-5.480311801381442,4.546610161804135
